Iagree.response,Iagree.rt,key_space.keys,key_space.rt,true_certain_0.response,true_certain_0.rt,nextPractice.keys,nextPractice.rt,trialsTraining.thisRepN,trialsTraining.thisTrialN,trialsTraining.thisN,trialsTraining.thisIndex,trialsTraining.ran,context_t,pic_meaning_t,utterance_t,feedback_t,predicted_t,true_how_t,session,participant,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,true_can_1.response,true_can_1.rt,testDone.keys,testDone.rt,trialsTestLoop.thisRepN,trialsTestLoop.thisTrialN,trialsTestLoop.thisN,trialsTestLoop.thisIndex,trialsTestLoop.ran,context,pic_meaning,utterance,predicted,true_how,code,ling_con
1,10.05832,space,14.546335,1,24.91349,space,18.2453,0,0,0,0,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb1.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的女生。句子可以真实描述图片。,1,possibly,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,1,13.7025,space,7.515285,0,1,1,1,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的男生。句子可以真实描述图片。,1,possibly,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,0,11.9684,space,5.751945,0,2,2,2,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中并没有握着手机的男生/女生。句子不可以真实描述图片。,0,necessarily,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,1,12.717455,space,5.621895,0,3,3,3,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一张清洁纸巾。”,“手里握着清洁纸巾”的可指“男生”，也可指“女生”。图片中确实有握纸巾的男生。句子可以真实描述图片。,1,necessarily,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,space,1.501565,1,11.888255,space,8.38627,0,0,0,10,1,语境：图片中的女生觉得155cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“这三个男孩里，小明高。”,1,necessarily,pos-t-comp-t-gao,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,8.95302,space,5.4428,0,1,1,1,1,语境：图片中的女生在比较三辆车的价格。她觉得30万算是贵的车。,img/gui_comp.png,句子：“这三个车里，红车贵。”,1,possibly,pos-f-comp-t-gui,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,10.574225,space,6.128165,0,2,2,19,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得90平方米算是大的蒙古包。,img/da_pos.png,句子：“B蒙古包大。”,0,necessarily,pos-f-comp-f-da,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,13.564555,space,8.887645,0,3,3,27,1,语境：图片中的女生在比较三辆车的时速。她觉得时速130算是快的车速。,img/kuai_pos.png,句子：“我们的这辆车快。”,0,necessarily,pos-f-comp-f-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,4.315455,space,2.683175,0,4,4,16,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她想租蒙古包。,img/da_pos.png,句子：“B蒙古包大。”,1,possibly,pos-t-comp-f-da,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,20.33147,space,17.48787,0,5,5,29,1,语境：图片中的女生在比较三辆车的时速。她觉得时速160算是快的车速。,img/kuai_comp.png,句子：“我们的这辆车不快。”,1,possibly,pos-f-comp-t-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,16.16989,space,11.6113,0,6,6,26,1,语境：图片中的女生觉得时速70算是快的车速。她在比较三辆车的车速。,img/kuai_comp.png,句子：“这三辆车里，我们的这辆车快。”,1,necessarily,pos-t-comp-t-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,12.05399,space,22.88103,0,7,7,9,1,语境：图片中的女生在比较三个男生的身高。她觉得190cm算是高的男生。,img/gao_comp.png,句子：“这三个男生里，小明高。”,1,possibly,pos-f-comp-t-gao,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,6.711605,space,3.592995,0,8,8,11,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_pos.png,句子：“小明高。”,0,necessarily,pos-f-comp-f-gao,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,28.054365,space,27.74456,0,9,9,28,1,语境：图片中的女生觉得时速90km算是快的车。她坐在副驾驶。,img/kuai_pos.png,句子：“这三辆车里，我们的这辆车不快。”,1,possibly,pos-t-comp-f-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,10.34832,space,5.85154,0,10,10,18,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她在比较三个蒙古包的面积大小。,img/da_comp.png,句子：“这三个蒙古包里，B蒙古包大。”,1,necessarily,pos-t-comp-t-da,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,4.8859,space,0.28278,0,11,11,30,1,语境：图片中的女生觉得时速110算是快的车速。她在比较三辆车的车速。,img/kuai_comp.png,句子：“我们的这辆车不快。”,0,necessarily,pos-t-comp-t-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,4.271745,space,0.12265,0,12,12,0,1,语境：图片中的女生觉得7万算是贵的车。她想买车。,img/gui_pos.png,句子：“红车贵。”,1,possibly,pos-t-comp-f-gui,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,8.24154,space,8.3933,0,13,13,4,1,语境：图片中的女生觉得7万算是贵的车。她想买车。,img/gui_pos.png,句子：“这三个车里，红车不贵。”,1,possibly,pos-t-comp-f-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,7.710025,space,3.17567,0,14,14,17,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得100平方米算是大的蒙古包。,img/da_comp.png,句子：“这三个蒙古包里，B蒙古包大。”,1,possibly,pos-f-comp-t-da,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,6.472555,space,5.669585,0,15,15,12,1,语境：图片中的女生觉得170cm算是高的男生。她在和男生聊天。,img/gao_pos.png,句子：“这三个男生里，小明不高。”,1,possibly,pos-t-comp-f-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,10.113025,space,5.376695,0,16,16,23,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得50平方米算是大的蒙古包。,img/da_pos.png,句子：“这三个蒙古包里，B蒙古包不大。”,1,necessarily,pos-f-comp-f-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,10.166905,space,5.522885,0,17,17,15,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_pos.png,句子：“这三个男生里，小明不高。”,1,necessarily,pos-f-comp-f-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,15.648965,space,44.28526,0,18,18,13,1,语境：图片中的女生在比较三个男生的身高。她觉得190cm算是高的男生。,img/gao_comp.png,句子：“小明不高。”,1,possibly,pos-f-comp-t-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,9.62771,space,8.59436,0,19,19,6,1,语境：图片中的女生觉得15万算是贵的车。她在比较三辆车的价格。,img/gui_comp.png,句子：“红车不贵。”,0,necessarily,pos-t-comp-t-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,9.07451,space,4.38916,0,20,20,7,1,语境：图片中的女生在比较三辆车的价格。她觉得18万算是贵的车。,img/gui_pos.png,句子：“这三个车里，红车不贵。”,1,necessarily,pos-f-comp-f-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,6.2457,space,1.51321,0,21,21,31,1,语境：图片中的女生在比较三辆车的时速。她觉得时速130算是快的车速。,img/kuai_pos.png,句子：“这三辆车里，我们的这辆车不快。”,1,necessarily,pos-f-comp-f-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,6.179765,space,1.40149,0,22,22,2,1,语境：图片中的女生觉得15万算是贵的车。她在比较三辆车的价格。,img/gui_comp.png,句子：“这三个车里，红车贵。”,1,necessarily,pos-t-comp-t-gui,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,3.84445,space,0.25445,0,23,23,3,1,语境：图片中的女生在比较三辆车的价格。她觉得18万算是贵的车。,img/gui_pos.png,句子：“红车贵。”,0,necessarily,pos-f-comp-f-gui,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,4.82632,space,0.100825,0,24,24,22,1,语境：图片中的女生觉得50平方米算是大的蒙古包。她在比较三个蒙古包的面积大小。,img/da_comp.png,句子：“B蒙古包不大。”,0,necessarily,pos-t-comp-t-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,4.245,space,0.6885,0,25,25,14,1,语境：图片中的女生觉得173cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“小明不高。”,0,necessarily,pos-t-comp-t-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,13.77384,space,10.471145,0,26,26,21,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得100平方米算是大的蒙古包。,img/da_comp.png,句子：“B蒙古包不大。”,1,possibly,pos-f-comp-t-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,6.40882,space,1.73728,0,27,27,8,1,语境：图片中的女生觉得170cm算是高的男生。她在和男生聊天。,img/gao_pos.png,句子：“小明高。”,1,possibly,pos-t-comp-f-gao,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,5.458255,space,1.46775,0,28,28,5,1,语境：图片中的女生在比较三辆车的价格。她觉得30万算是贵的车。,img/gui_comp.png,句子：“红车不贵。”,1,possibly,pos-f-comp-t-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,7.982065,space,6.629695,0,29,29,20,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她想租蒙古包。,img/da_pos.png,句子：“这三个蒙古包里，B蒙古包不大。”,1,possibly,pos-t-comp-f-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,0,7.53949,space,2.820125,0,30,30,25,1,语境：图片中的女生在比较三辆车的时速。她觉得时速160算是快的车速。,img/kuai_comp.png,句子：“这三辆车里，我们的这辆车快。”,1,possibly,pos-f-comp-t-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not0,Male,20,2020-08-12_14h27.16.322,XpragNot,2020.1.2,Win32,60,,,1,6.3125,space,3.232255,0,31,31,24,1,语境：图片中的女生觉得时速90km算是快的车。她坐在副驾驶。,img/kuai_pos.png,句子：“我们的这辆车快。”,1,possibly,pos-t-comp-f-kuai,upward
1,22.817,space,25.898,0,44.631,space,37,0,0,0,0,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb1.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的女生。句子可以真实描述图片。,1,possibly,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,0,40.256,space,32.466,0,1,1,1,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的男生。句子可以真实描述图片。,1,possibly,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,0,14.009,space,17.656,0,2,2,2,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中并没有握着手机的男生/女生。句子不可以真实描述图片。,0,necessarily,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,1,17.195,space,8.983,0,3,3,3,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一张清洁纸巾。”,“手里握着清洁纸巾”的可指“男生”，也可指“女生”。图片中确实有握纸巾的男生。句子可以真实描述图片。,1,necessarily,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,space,1.086,1,48.332,space,44.11,0,0,0,0,1,语境：图片中的女生觉得7万算是贵的车。她想买车。,img/gui_pos.png,句子：“红车贵。”,1,possibly,pos-t-comp-f-gui,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,9.055,space,4.469,0,1,1,12,1,语境：图片中的女生觉得170cm算是高的男生。她在和男生聊天。,img/gao_pos.png,句子：“这三个男生里，小明不高。”,1,possibly,pos-t-comp-f-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,8.768,space,6.004,0,2,2,15,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_pos.png,句子：“这三个男生里，小明不高。”,1,necessarily,pos-f-comp-f-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,22.737,space,18.571,0,3,3,25,1,语境：图片中的女生在比较三辆车的时速。她觉得时速160算是快的车速。,img/kuai_comp.png,句子：“这三辆车里，我们的这辆车快。”,1,possibly,pos-f-comp-t-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,5.688,space,3.015,0,4,4,3,1,语境：图片中的女生在比较三辆车的价格。她觉得18万算是贵的车。,img/gui_pos.png,句子：“红车贵。”,0,necessarily,pos-f-comp-f-gui,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,14.259,space,9.643,0,5,5,23,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得50平方米算是大的蒙古包。,img/da_pos.png,句子：“这三个蒙古包里，B蒙古包不大。”,1,necessarily,pos-f-comp-f-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,7.607,space,5.697,0,6,6,26,1,语境：图片中的女生觉得时速70算是快的车速。她在比较三辆车的车速。,img/kuai_comp.png,句子：“这三辆车里，我们的这辆车快。”,1,necessarily,pos-t-comp-t-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,10.716,space,6.434,0,7,7,20,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她想租蒙古包。,img/da_pos.png,句子：“这三个蒙古包里，B蒙古包不大。”,1,possibly,pos-t-comp-f-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,17.828,space,13.707,0,8,8,27,1,语境：图片中的女生在比较三辆车的时速。她觉得时速130算是快的车速。,img/kuai_pos.png,句子：“我们的这辆车快。”,0,necessarily,pos-f-comp-f-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,19.942,space,17.405,0,9,9,28,1,语境：图片中的女生觉得时速90km算是快的车。她坐在副驾驶。,img/kuai_pos.png,句子：“这三辆车里，我们的这辆车不快。”,1,possibly,pos-t-comp-f-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,8.98,space,4.482,0,10,10,5,1,语境：图片中的女生在比较三辆车的价格。她觉得30万算是贵的车。,img/gui_comp.png,句子：“红车不贵。”,1,possibly,pos-f-comp-t-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,16.009,space,11.875,0,11,11,22,1,语境：图片中的女生觉得50平方米算是大的蒙古包。她在比较三个蒙古包的面积大小。,img/da_comp.png,句子：“B蒙古包不大。”,0,necessarily,pos-t-comp-t-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,9.538,space,5.172,0,12,12,4,1,语境：图片中的女生觉得7万算是贵的车。她想买车。,img/gui_pos.png,句子：“这三个车里，红车不贵。”,1,possibly,pos-t-comp-f-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,7.735,space,3.182,0,13,13,16,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她想租蒙古包。,img/da_pos.png,句子：“B蒙古包大。”,1,possibly,pos-t-comp-f-da,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,13.02,space,8.449,0,14,14,9,1,语境：图片中的女生在比较三个男生的身高。她觉得190cm算是高的男生。,img/gao_comp.png,句子：“这三个男生里，小明高。”,1,possibly,pos-f-comp-t-gao,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,3.041,space,1.627,0,15,15,13,1,语境：图片中的女生在比较三个男生的身高。她觉得190cm算是高的男生。,img/gao_comp.png,句子：“小明不高。”,1,possibly,pos-f-comp-t-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,6.196,space,1.538,0,16,16,11,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_pos.png,句子：“小明高。”,0,necessarily,pos-f-comp-f-gao,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,5.084,space,0.826,0,17,17,1,1,语境：图片中的女生在比较三辆车的价格。她觉得30万算是贵的车。,img/gui_comp.png,句子：“这三个车里，红车贵。”,1,possibly,pos-f-comp-t-gui,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,6.237,space,1.654,0,18,18,18,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她在比较三个蒙古包的面积大小。,img/da_comp.png,句子：“这三个蒙古包里，B蒙古包大。”,1,necessarily,pos-t-comp-t-da,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,4.833,space,4.445,0,19,19,24,1,语境：图片中的女生觉得时速90km算是快的车。她坐在副驾驶。,img/kuai_pos.png,句子：“我们的这辆车快。”,1,possibly,pos-t-comp-f-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,4.485,space,1.283,0,20,20,17,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得100平方米算是大的蒙古包。,img/da_comp.png,句子：“这三个蒙古包里，B蒙古包大。”,1,possibly,pos-f-comp-t-da,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,7.838,space,3.631,0,21,21,6,1,语境：图片中的女生觉得15万算是贵的车。她在比较三辆车的价格。,img/gui_comp.png,句子：“红车不贵。”,0,necessarily,pos-t-comp-t-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,8.447,space,4.603,0,22,22,2,1,语境：图片中的女生觉得15万算是贵的车。她在比较三辆车的价格。,img/gui_comp.png,句子：“这三个车里，红车贵。”,1,necessarily,pos-t-comp-t-gui,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,11.816,space,7.813,0,23,23,19,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得90平方米算是大的蒙古包。,img/da_pos.png,句子：“B蒙古包大。”,0,necessarily,pos-f-comp-f-da,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,14.364,space,10.081,0,24,24,31,1,语境：图片中的女生在比较三辆车的时速。她觉得时速130算是快的车速。,img/kuai_pos.png,句子：“这三辆车里，我们的这辆车不快。”,1,necessarily,pos-f-comp-f-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,8.164,space,3.886,0,25,25,30,1,语境：图片中的女生觉得时速110算是快的车速。她在比较三辆车的车速。,img/kuai_comp.png,句子：“我们的这辆车不快。”,0,necessarily,pos-t-comp-t-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,5.851,space,1.573,0,26,26,14,1,语境：图片中的女生觉得173cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“小明不高。”,0,necessarily,pos-t-comp-t-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,21.941,space,18.326,0,27,27,29,1,语境：图片中的女生在比较三辆车的时速。她觉得时速160算是快的车速。,img/kuai_comp.png,句子：“我们的这辆车不快。”,1,possibly,pos-f-comp-t-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,7.383,space,3.003,0,28,28,8,1,语境：图片中的女生觉得170cm算是高的男生。她在和男生聊天。,img/gao_pos.png,句子：“小明高。”,1,possibly,pos-t-comp-f-gao,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,7.436,space,3.136,0,29,29,7,1,语境：图片中的女生在比较三辆车的价格。她觉得18万算是贵的车。,img/gui_pos.png,句子：“这三个车里，红车不贵。”,1,necessarily,pos-f-comp-f-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,1,5.586,space,1.219,0,30,30,10,1,语境：图片中的女生觉得155cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“这三个男孩里，小明高。”,1,necessarily,pos-t-comp-t-gao,upward
,,,,,,,,,,,,,,,,,,,1,not1,,,2020-08-12_17h32.50.583,XpragNot,2020.1.2,Win32,60,,,0,6.367,space,1.917,0,31,31,21,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得100平方米算是大的蒙古包。,img/da_comp.png,句子：“B蒙古包不大。”,1,possibly,pos-f-comp-t-buda,downward_not
1,16.63723,space,20.727085,1,28.26185,space,21.473255,0,0,0,0,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb1.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的女生。句子可以真实描述图片。,1,possibly,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,0,52.555125,space,45.4529,0,1,1,1,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的男生。句子可以真实描述图片。,1,possibly,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,0,24.776555,space,18.931545,0,2,2,2,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中并没有握着手机的男生/女生。句子不可以真实描述图片。,0,necessarily,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
